id,host_id,distrito,barrio,tipo_alquiler,precio,accommodates,bedrooms,beds,minimo_noches,total_inmuebles_host,disponibilidad_365,dis_centro,tipo_fuente,latitude,longitude
1133841494035333748,569281469,CAMINS AL GRAU,AIORA,Entire home/apt,136.0,4,1.0,2.0,2,2,0,2.562153419635688,Mercado,39.46562,-0.34702
1133913441160337640,558018001,LA SAIDIA,MARXALENES,Entire home/apt,105.0,5,2.0,5.0,1,13,227,2.2228444617196996,Mercado,39.48818,-0.38653
1134127117816231840,96022356,ALGIROS,L'ILLA PERDUDA,Entire home/apt,160.33333333333334,8,2.0,4.0,3,1,49,3.0297109738719348,Mercado,39.4679105960054,-0.3411637528523517
1134245261820368264,524635391,QUATRE CARRERES,MONT-OLIVET,Entire home/apt,115.25,6,2.0,3.0,2,7,150,1.8004169322627481,Mercado,39.458197083939375,-0.3617443452476434
1134716586591311271,569281469,CAMINS AL GRAU,AIORA,Entire home/apt,134.66666666666666,4,1.0,2.0,2,2,325,2.754725451510717,Mercado,39.46549302242031,-0.3447707458912621
1135345378342565173,544752699,CIUTAT VELLA,LA SEU,Entire home/apt,108.0,4,2.0,2.0,11,1,237,0.7359795938656687,Mercado,39.47632027012388,-0.3778240057197801
1136048066428345396,456135217,L'EIXAMPLE,RUSSAFA,Entire home/apt,102.25,4,1.0,2.0,3,56,143,1.20475028930587,Mercado,39.46004654041799,-0.3702620090673367
1136137722366532185,392695695,L'OLIVERETA,NOU MOLES,Entire home/apt,101.25,4,0.0,2.0,1,3,332,2.003492709709499,Mercado,39.47144387158529,-0.3996007007947333
1136137876211722376,392695695,L'OLIVERETA,NOU MOLES,Entire home/apt,95.5,4,0.0,2.0,1,3,320,1.9968131475052313,Mercado,39.46979,-0.39962
1136742457615374253,572767607,QUATRE CARRERES,LA PUNTA,Entire home/apt,117.75,2,1.0,0.0,1,4,83,3.7530086961716984,Mercado,39.450236790244126,-0.3407557709101717
1136869075608459203,456135217,QUATRE CARRERES,EN CORTS,Entire home/apt,191.5,8,3.0,5.0,3,56,214,1.3107656921759776,Mercado,39.45854,-0.37186
1136931775790346524,125037312,EXTRAMURS,ARRANCAPINS,Entire home/apt,67.0,2,1.0,1.0,30,34,35,0.9956422584014063,Mercado,39.46275253625465,-0.3835133488576026
1137009521279208024,14182776,QUATRE CARRERES,EN CORTS,Entire home/apt,135.0,4,2.0,2.0,1,60,359,1.5314041680288804,Mercado,39.4571324,-0.3693767
1137035450582464816,12964124,EXTRAMURS,LA ROQUETA,Entire home/apt,105.25,4,1.0,2.0,6,5,32,0.6368024327510892,Mercado,39.46973,-0.38378
1137044699479814308,572854255,POBLATS DE L'OEST,BENIMAMET,Entire home/apt,69.25,3,2.0,2.0,5,1,54,5.082340156894319,Mercado,39.499800481626366,-0.4210206178199347
1137875781926067504,3029642,L'EIXAMPLE,RUSSAFA,Entire home/apt,310.0,6,3.0,3.0,1,1,310,0.8431448063926762,Mercado,39.46222,-0.37647
1138360904077575000,97229818,CIUTAT VELLA,SANT FRANCESC,Entire home/apt,208.0,6,3.0,6.0,1,60,114,0.5357068336653314,Mercado,39.47200309116123,-0.3708157427543243
1138371405064651407,30141190,LA SAIDIA,TORMOS,Entire home/apt,122.25,5,2.0,3.0,3,12,124,2.270915549688442,Mercado,39.4901775,-0.37801
1139646288115196741,456135217,L'EIXAMPLE,RUSSAFA,Entire home/apt,110.75,4,1.0,2.0,3,55,355,1.2678422861048466,Mercado,39.4591928,-0.3709579
1139796446086071982,505036561,QUATRE CARRERES,MONT-OLIVET,Entire home/apt,88.25,2,1.0,0.0,1,50,116,1.4854006425232793,Mercado,39.46165,-0.36266
1139827954505068706,513997824,EL PLA DEL REAL,MESTALLA,Entire home/apt,124.66666666666667,6,3.0,3.0,5,11,0,1.972674978238794,Mercado,39.47289,-0.35374
1139910917907186050,505036561,QUATRE CARRERES,MONT-OLIVET,Entire home/apt,94.5,2,1.0,1.0,1,40,50,1.7061280598746815,Mercado,39.46025447353085,-0.3608107533253985
1139931505382209281,505036561,QUATRE CARRERES,MONT-OLIVET,Entire home/apt,82.0,2,1.0,1.0,1,50,121,1.6367821890934702,Mercado,39.46127028563088,-0.3608310013275106
1139945145927704971,505036561,QUATRE CARRERES,MONT-OLIVET,Entire home/apt,89.75,2,1.0,1.0,1,52,64,1.6044662382467325,Mercado,39.46105178038496,-0.3615069179992636
1140424798760687878,392216323,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,Entire home/apt,136.75,4,2.0,1.0,2,1,70,2.371837464585203,Mercado,39.45427617266039,-0.3574274177828324
1140432181257333698,501187386,QUATRE CARRERES,EN CORTS,Entire home/apt,98.25,4,2.0,0.0,2,3,122,1.7167748553543547,Mercado,39.45448189506321,-0.3739085144993808
1140544157210096961,456135217,L'EIXAMPLE,RUSSAFA,Entire home/apt,109.0,4,1.0,2.0,3,56,276,1.2678422861048466,Mercado,39.4591928,-0.3709579
1140690195413221884,76769846,EXTRAMURS,EL BOTANIC,Entire home/apt,166.0,4,2.0,2.0,2,3,272,0.9658127024406048,Mercado,39.47417069917497,-0.3860838824179873
1140970508387061434,122368289,EXTRAMURS,EL BOTANIC,Entire home/apt,98.5,4,1.0,0.0,2,2,118,1.122612258440564,Mercado,39.47743999677747,-0.3849082441793504
1141085323350587583,134221412,QUATRE CARRERES,MONT-OLIVET,Entire home/apt,116.75,4,1.0,2.0,3,77,79,1.656546258465341,Mercado,39.459,-0.36308
1141234493447297652,456135217,L'EIXAMPLE,RUSSAFA,Entire home/apt,113.75,4,1.0,2.0,3,56,273,1.2680661027553004,Mercado,39.45919,-0.37096
1141271125846469628,456135217,L'EIXAMPLE,RUSSAFA,Entire home/apt,109.75,4,1.0,2.0,3,56,141,1.1592054392798028,Mercado,39.45990140054256,-0.3721394835533578
1141351099501518163,50193255,L'EIXAMPLE,RUSSAFA,Entire home/apt,111.5,2,1.0,0.0,2,1,106,0.8109178351792916,Mercado,39.46272,-0.37411
1141732293173501425,456135217,L'EIXAMPLE,RUSSAFA,Entire home/apt,108.75,4,1.0,2.0,3,54,116,1.2680661027553004,Mercado,39.45919,-0.37096
1141754256882042739,456135217,L'EIXAMPLE,RUSSAFA,Entire home/apt,95.0,2,1.0,1.0,3,56,283,1.1900289984652745,Mercado,39.46026,-0.37009
1141763814319434710,567706982,EXTRAMURS,ARRANCAPINS,Entire home/apt,129.0,4,2.0,2.0,1,3,25,1.1189108769787997,Mercado,39.46125,-0.38323
1141769657254809937,456135217,L'EIXAMPLE,RUSSAFA,Entire home/apt,115.75,4,1.0,2.0,3,56,267,1.2680661027553004,Mercado,39.45919,-0.37096
1141791663902011866,456135217,L'EIXAMPLE,RUSSAFA,Entire home/apt,116.5,4,1.0,2.0,3,56,161,1.1481309576975267,Mercado,39.46005705236392,-0.3719469182290175
1141927701494290292,456135217,L'EIXAMPLE,RUSSAFA,Entire home/apt,114.75,4,1.0,2.0,3,55,361,1.1567509138165863,Mercado,39.460345849171226,-0.3707508602663
1141928914490971928,134221412,QUATRE CARRERES,MONT-OLIVET,Entire home/apt,119.0,4,1.0,2.0,3,77,129,1.7671749085850406,Mercado,39.45886,-0.36144
1141933283495193083,572407616,PATRAIX,PATRAIX,Entire home/apt,61.75,2,1.0,1.0,1,1,189,1.7340078332374598,Mercado,39.46077327661369,-0.3928285008413247
1142527605424466771,134221412,QUATRE CARRERES,MONT-OLIVET,Entire home/apt,98.33333333333333,4,1.0,2.0,3,196,225,1.6560402132175298,Mercado,39.45911,-0.36294
1142602336558705386,574167405,BENICALAP,CIUTAT FALLERA,Entire home/apt,137.5,8,3.0,3.0,1,3,251,3.5522164539675263,Mercado,39.4985947,-0.3942624
1142663779542758657,134221412,QUATRE CARRERES,MONT-OLIVET,Entire home/apt,98.0,4,1.0,2.0,3,77,44,1.570979633266613,Mercado,39.46086,-0.3622
1142761424401889266,333736576,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,Entire home/apt,119.5,4,0.0,1.0,1,16,60,2.2880152010124304,Mercado,39.4542153,-0.358973
1142773509723460434,333736576,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,Entire home/apt,124.0,4,0.0,1.0,3,17,272,2.313741827104623,Mercado,39.454568159180525,-0.358013346517291
1142868714264236152,477724353,LA SAIDIA,MORVEDRE,Entire home/apt,139.75,6,1.0,3.0,1,8,154,1.659421980462544,Mercado,39.4846974,-0.3774115
1142877502210948648,240508722,PATRAIX,PATRAIX,Entire home/apt,71.33333333333333,2,1.0,1.0,15,1,178,1.8687841156175875,Mercado,39.45980318313,-0.393855907022953
1143268938888671481,554419322,EXTRAMURS,LA ROQUETA,Entire home/apt,155.0,4,1.0,2.0,1,7,294,0.4755053661653104,Mercado,39.46668,-0.38015
1143271477428458796,37122909,EL PLA DEL REAL,EXPOSICIO,Entire home/apt,106.0,4,1.0,2.0,2,12,105,1.5392390271866048,Mercado,39.47644780949917,-0.3606402740294238
1143356154679694107,456135217,L'EIXAMPLE,RUSSAFA,Entire home/apt,197.33333333333334,8,3.0,5.0,3,56,155,1.2678422861048466,Mercado,39.4591928,-0.3709579
1143446629120651991,456135217,QUATRE CARRERES,EN CORTS,Entire home/apt,207.75,8,3.0,5.0,3,56,109,1.385492720441243,Mercado,39.45837,-0.36995
1143446632831303865,456135217,L'EIXAMPLE,RUSSAFA,Entire home/apt,215.5,8,3.0,5.0,3,56,200,1.2680661027553004,Mercado,39.45919,-0.37096
1143454808264280531,418523596,QUATRE CARRERES,MONT-OLIVET,Entire home/apt,74.0,3,1.0,2.0,4,9,348,1.660067541729855,Mercado,39.45701437646692,-0.3663905287190652
1143485456124725875,456135217,L'EIXAMPLE,RUSSAFA,Entire home/apt,207.75,8,3.0,5.0,3,54,91,1.1648583849384135,Mercado,39.46034613840183,-0.3705271104977412
1143485501527074669,456135217,L'EIXAMPLE,RUSSAFA,Entire home/apt,239.66666666666666,8,3.0,5.0,3,55,272,1.1972502948218673,Mercado,39.460213858873,-0.3700220442298257
1143552766207312333,456135217,L'EIXAMPLE,RUSSAFA,Entire home/apt,224.0,8,3.0,5.0,3,56,97,1.2678422861048466,Mercado,39.4591928,-0.3709579
1144221879917227281,574534806,L'OLIVERETA,NOU MOLES,Entire home/apt,163.5,6,2.0,3.0,1,1,268,1.4302360166583608,Mercado,39.4697766,-0.3930213
1144255618105658038,456135217,L'EIXAMPLE,RUSSAFA,Entire home/apt,103.75,4,1.0,2.0,3,55,347,1.2680661027553004,Mercado,39.45919,-0.37096
1144762350813781404,456135217,L'EIXAMPLE,RUSSAFA,Entire home/apt,107.25,4,1.0,2.0,3,55,357,1.2678422861048466,Mercado,39.4591928,-0.3709579
1144796920466764857,574646118,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,Entire home/apt,263.6666666666667,4,1.0,4.0,3,3,212,2.4539077588574503,Mercado,39.450167400000005,-0.3633275037048356
1144982647654261842,3397546,ALGIROS,L'ILLA PERDUDA,Entire home/apt,96.75,3,1.0,2.0,2,9,203,2.9692207903454246,Mercado,39.46926,-0.34179
1145106173050203663,572767607,CIUTAT VELLA,EL MERCAT,Entire home/apt,113.75,2,1.0,0.0,1,4,82,0.4014812717936263,Mercado,39.47317442172058,-0.3780241824616325
1145396632959055090,574800622,CAMPANAR,LES TENDETES,Entire home/apt,117.25,4,1.0,2.0,2,1,57,1.9597808754702022,Mercado,39.48541115481111,-0.3869485380981374
1145433535880882171,70156794,EL PLA DEL REAL,JAUME ROIG,Entire home/apt,138.25,4,2.0,3.0,1,1,157,1.617390950324108,Mercado,39.48058405883508,-0.3637265195712359
1145502976869464400,456135217,L'EIXAMPLE,RUSSAFA,Entire home/apt,107.5,4,1.0,2.0,3,56,170,1.2680661027553004,Mercado,39.45919,-0.37096
1145516244549126927,456135217,L'EIXAMPLE,RUSSAFA,Entire home/apt,115.0,4,1.0,2.0,3,56,212,1.1285677241233736,Mercado,39.46024,-0.37196
1145654812342707967,456135217,L'EIXAMPLE,RUSSAFA,Entire home/apt,159.5,6,2.0,3.0,3,55,328,1.1468199798048393,Mercado,39.460086351814034,-0.3718852658093658
1145700554314897957,456135217,L'EIXAMPLE,RUSSAFA,Entire home/apt,153.75,6,2.0,3.0,3,56,130,1.1772582547171704,Mercado,39.460361146578514,-0.3701604675544527
1145716348407896517,456135217,L'EIXAMPLE,RUSSAFA,Entire home/apt,144.25,6,2.0,3.0,3,56,125,1.2060579862642677,Mercado,39.45997434114363,-0.3704234582499996
1145727497712067411,456135217,L'EIXAMPLE,RUSSAFA,Entire home/apt,159.5,6,2.0,3.0,3,56,95,1.1827526511632644,Mercado,39.45972895705014,-0.3719427113224771
1146238698086576098,456135217,L'EIXAMPLE,RUSSAFA,Entire home/apt,158.5,6,2.0,3.0,3,55,340,1.2680661027553004,Mercado,39.45919,-0.37096
1146290328473404924,456135217,L'EIXAMPLE,RUSSAFA,Entire home/apt,148.33333333333334,6,2.0,3.0,3,56,205,1.217251007143466,Mercado,39.45993,-0.37024
1146314926883571202,456135217,L'EIXAMPLE,RUSSAFA,Entire home/apt,169.5,6,2.0,3.0,3,55,326,1.274499181195051,Mercado,39.45914,-0.37092
1146843605580872148,117248818,PATRAIX,VARA DE QUART,Entire home/apt,82.75,3,1.0,2.0,7,4,327,3.2449735202993253,Mercado,39.46022665009908,-0.4120616925903375
1146934227476521487,556663220,CAMINS AL GRAU,AIORA,Entire home/apt,147.25,4,2.0,3.0,1,4,340,2.4389185407948375,Mercado,39.46550441239066,-0.3485102223605906
1146958711222071782,556663220,CAMINS AL GRAU,AIORA,Entire home/apt,140.75,4,2.0,3.0,1,4,301,2.4300370161131446,Mercado,39.46602,-0.34849
1146997093071334114,262387857,ALGIROS,LA CARRASCA,Entire home/apt,74.25,2,1.0,1.0,1,1,49,2.8064742006891876,Mercado,39.47558400262139,-0.3445472677702854
1147156671319432504,5603919,QUATRE CARRERES,EN CORTS,Entire home/apt,93.0,4,1.0,2.0,2,3,326,1.4165417084661522,Mercado,39.457563000579874,-0.3717930614948272
1147696763761002837,496589295,L'EIXAMPLE,LA GRAN VIA,Entire home/apt,66.0,2,1.0,1.0,21,2,167,0.8291478551623551,Mercado,39.46467792390335,-0.3693480689362142
1147750626348882839,573801226,QUATRE CARRERES,MALILLA,Entire home/apt,142.0,4,1.0,2.0,1,3,95,2.156342859002684,Mercado,39.45053768452244,-0.3735209325408894
1148437202900544040,456135217,L'EIXAMPLE,RUSSAFA,Entire home/apt,106.25,4,1.0,2.0,3,54,118,1.2680661027553004,Mercado,39.45919,-0.37096
1148447597049232361,67184747,QUATRE CARRERES,EN CORTS,Entire home/apt,84.0,3,1.0,2.0,2,16,39,1.6724081816004666,Mercado,39.45572,-0.36953
1148470150402712200,456135217,L'EIXAMPLE,RUSSAFA,Entire home/apt,111.66666666666667,4,1.0,2.0,3,55,350,1.2678422861048466,Mercado,39.4591928,-0.3709579
1148480279203018812,67184747,QUATRE CARRERES,EN CORTS,Entire home/apt,83.5,3,1.0,2.0,2,16,40,1.785614624783741,Mercado,39.45418865625133,-0.3715153197743872
1148493583486283660,456135217,L'EIXAMPLE,RUSSAFA,Entire home/apt,110.0,2,1.0,1.0,3,54,117,1.2678422861048466,Mercado,39.4591928,-0.3709579
1148497250600521585,67184747,QUATRE CARRERES,EN CORTS,Entire home/apt,81.75,3,1.0,2.0,2,11,25,1.654700549228058,Mercado,39.455758509174544,-0.3699976296502491
1148508107665890045,67184747,QUATRE CARRERES,EN CORTS,Entire home/apt,90.75,3,1.0,2.0,2,16,40,1.8290914625182602,Mercado,39.454119535833016,-0.3699458074437539
1148509638051413011,456135217,L'EIXAMPLE,RUSSAFA,Entire home/apt,112.5,4,1.0,2.0,3,56,178,1.2680661027553004,Mercado,39.45919,-0.37096
1148524806118841546,456135217,L'EIXAMPLE,RUSSAFA,Entire home/apt,105.0,4,1.0,2.0,3,55,356,1.2678422861048466,Mercado,39.4591928,-0.3709579
1148543443035871251,456135217,L'EIXAMPLE,RUSSAFA,Entire home/apt,104.25,4,1.0,2.0,3,54,127,1.171313677173158,Mercado,39.45989797884432,-0.3717207318481905
1148558483793586410,456135217,L'EIXAMPLE,RUSSAFA,Entire home/apt,119.33333333333333,4,1.0,2.0,3,56,161,1.2678422861048466,Mercado,39.4591928,-0.3709579
1149132273858259830,575716693,ALGIROS,L'ILLA PERDUDA,Entire home/apt,81.25,4,1.0,2.0,3,1,42,3.4739477555640805,Mercado,39.46661726728984,-0.3361159935593605
1149284033330414655,575764534,QUATRE CARRERES,EN CORTS,Entire home/apt,119.75,4,1.0,2.0,2,3,158,1.4238197332196583,Mercado,39.45750087203503,-0.3717662394046783
1149863068776394069,49699750,CAMINS AL GRAU,LA CREU DEL GRAU,Entire home/apt,55.0,5,3.0,3.0,40,1,171,3.203172036388424,Mercado,39.4597943,-0.3413846
1149885621506333374,575764534,QUATRE CARRERES,EN CORTS,Entire home/apt,119.75,4,2.0,4.0,2,3,182,1.6472417731393663,Mercado,39.45520987626484,-0.3730721399188041
1149976046063003935,561309948,CAMINS AL GRAU,AIORA,Entire home/apt,101.5,6,1.0,3.0,1,34,292,2.5128399157923877,Mercado,39.465628650089805,-0.3476020970693969
1150051420356676214,123160301,L'EIXAMPLE,LA GRAN VIA,Entire home/apt,133.5,3,2.0,2.0,28,71,50,0.9586168238891081,Mercado,39.4677744,-0.3655123
1150104736376222300,501217189,CAMPANAR,CAMPANAR,Entire home/apt,89.5,4,3.0,3.0,11,1,166,2.2852074619132305,Mercado,39.48368562027006,-0.3959822282195091
1150572257920666547,112413284,CAMINS AL GRAU,AIORA,Entire home/apt,98.75,2,1.0,1.0,2,3,21,3.1564314654893333,Mercado,39.46354218451537,-0.3405089627054734
1150631697798030712,456135217,L'EIXAMPLE,RUSSAFA,Entire home/apt,204.5,6,3.0,4.0,3,55,325,1.2678422861048466,Mercado,39.4591928,-0.3709579
1150639819185757370,134221412,EXTRAMURS,EL BOTANIC,Entire home/apt,202.0,6,2.0,3.0,3,196,209,1.0514888249848438,Mercado,39.474882719344535,-0.3866900115050755
1150670009591064368,456135217,L'EIXAMPLE,RUSSAFA,Entire home/apt,149.75,6,2.0,3.0,3,56,87,1.1668358215155088,Mercado,39.45985379590019,-0.3720432840254644
1150726041981758645,456135217,L'EIXAMPLE,RUSSAFA,Entire home/apt,112.0,3,0.0,2.0,3,56,229,1.1574984685373404,Mercado,39.46014,-0.37135
1150746955125912542,112413284,CAMINS AL GRAU,AIORA,Entire home/apt,88.0,2,1.0,1.0,1,3,115,3.205263630538898,Mercado,39.46248,-0.34026
1150752633251129472,112413284,CAMINS AL GRAU,AIORA,Entire home/apt,80.0,2,1.0,1.0,1,3,141,3.313411573918992,Mercado,39.46375,-0.33858
1151143638610377073,41424043,CAMINS AL GRAU,AIORA,Entire home/apt,144.25,4,2.0,3.0,1,5,317,2.247264134371697,Mercado,39.46569411446679,-0.3507379899229093
1151164528143106754,41424043,CAMINS AL GRAU,AIORA,Entire home/apt,127.0,4,2.0,3.0,1,5,257,2.3755474436490234,Mercado,39.46511998725901,-0.3493703433245742
1151260401751675907,562825494,CAMINS AL GRAU,AIORA,Entire home/apt,105.25,3,1.0,2.0,2,4,134,2.5427817220428093,Mercado,39.467486486118645,-0.346901860153598
1151271024604727105,561309948,CAMINS AL GRAU,AIORA,Entire home/apt,93.66666666666667,4,0.0,2.0,1,32,361,2.308392127960722,Mercado,39.46675375165935,-0.3497709338292514
1151271238110037829,561309948,CAMINS AL GRAU,AIORA,Entire home/apt,94.0,4,0.0,2.0,1,42,313,2.3084039341364737,Mercado,39.46587132980974,-0.3499658572195109
1151288988345949707,539223800,QUATRE CARRERES,NA ROVELLA,Entire home/apt,122.25,3,1.0,2.0,1,13,125,2.502326654688263,Mercado,39.4482520594984,-0.3679872622740464
1151320692153692114,561309948,CAMINS AL GRAU,AIORA,Entire home/apt,94.0,4,0.0,2.0,1,42,309,2.3694029356730915,Mercado,39.46538,-0.34937
1152193695571952223,23572022,QUATRE CARRERES,MONT-OLIVET,Entire home/apt,57.25,4,0.0,0.0,3,8,343,1.5258098679496932,Mercado,39.460042532155285,-0.3638739903540049
1152704628368794483,88714670,QUATRE CARRERES,EN CORTS,Entire home/apt,112.0,4,3.0,3.0,7,4,88,1.857307581383576,Mercado,39.453363736700766,-0.3725463029673665
1152812649727441888,576646309,QUATRE CARRERES,EN CORTS,Entire home/apt,112.0,6,3.0,3.0,1,1,132,1.6294925931159914,Mercado,39.45582,-0.37069
1153091704902862921,505483712,RASCANYA,TORREFIEL,Entire home/apt,67.25,2,0.0,1.0,30,1,361,3.0294069600111806,Mercado,39.49702264004101,-0.3752417498965821
1153414371019362262,576795258,EXTRAMURS,LA ROQUETA,Entire home/apt,105.25,2,1.0,1.0,3,1,65,0.5163433626646791,Mercado,39.46567,-0.37911
1155089812157305602,576804971,CAMINS AL GRAU,LA CREU DEL GRAU,Entire home/apt,74.75,4,0.0,2.0,1,3,278,2.445817617899863,Mercado,39.46353271951459,-0.3490613244775064
1155089963111217319,576804971,CAMINS AL GRAU,LA CREU DEL GRAU,Entire home/apt,81.0,4,1.0,2.0,1,3,303,2.463839054591697,Mercado,39.46373447442602,-0.3487666497772431
1155090184313116286,576804971,CAMINS AL GRAU,LA CREU DEL GRAU,Entire home/apt,79.0,4,0.0,2.0,1,3,301,2.4737475580338963,Mercado,39.46346,-0.34875
1155492548952664902,576606073,LA SAIDIA,MORVEDRE,Entire home/apt,86.25,3,3.0,3.0,1,1,52,1.4707794787108612,Mercado,39.4829,-0.37403
1155823738234673234,123160301,CAMINS AL GRAU,ALBORS,Entire home/apt,95.75,4,1.0,1.0,4,71,0,2.0016976114237433,Mercado,39.46806152018375,-0.3531604260206222
1155860608515711080,123160301,CAMINS AL GRAU,ALBORS,Entire home/apt,84.25,4,1.0,1.0,4,70,0,2.011005484003027,Mercado,39.46799248940751,-0.3530603386230524
1155964260107748154,575764534,QUATRE CARRERES,EN CORTS,Entire home/apt,109.5,4,1.0,2.0,2,3,322,1.383616882928718,Mercado,39.45786406014054,-0.371825248003006
1156350135944119908,418270816,L'EIXAMPLE,RUSSAFA,Entire home/apt,153.25,4,1.0,2.0,1,31,248,0.7793367573068805,Mercado,39.4629331,-0.3745596
1157017319680779500,97229818,CAMINS AL GRAU,AIORA,Entire home/apt,113.25,5,1.0,2.0,1,66,308,3.1645186819066065,Mercado,39.46428,-0.34021
1157129726938703819,97229818,CAMINS AL GRAU,AIORA,Entire home/apt,127.5,3,1.0,1.0,1,66,328,3.2425113353452004,Mercado,39.46414,-0.33932
1157371665813376882,141191445,RASCANYA,SANT LLORENS,Entire home/apt,97.75,2,1.0,0.0,1,6,56,3.0923371501440498,Mercado,39.4954317,-0.3624108
1158796054880694501,351147287,LA SAIDIA,TORMOS,Entire home/apt,71.5,3,1.0,2.0,2,1,315,2.0533916947915873,Mercado,39.48823549999999,-0.37763
1159175703487832698,546607750,ALGIROS,CIUTAT JARDI,Entire home/apt,111.75,4,1.0,2.0,1,3,144,2.4762174977701545,Mercado,39.47233855422228,-0.3477121588607779
1159407533696768415,577567578,CIUTAT VELLA,EL CARME,Entire home/apt,121.75,4,1.0,0.0,2,1,261,1.0471304696975183,Mercado,39.479125,-0.3780409
1159420093798927297,578264826,CAMINS AL GRAU,CAMI FONDO,Entire home/apt,113.25,4,1.0,2.0,4,5,34,2.182739439153348,Mercado,39.46472,-0.35181
1160793284826958392,503645334,EXTRAMURS,LA ROQUETA,Entire home/apt,124.75,4,1.0,0.0,3,5,270,0.5561895013308977,Mercado,39.4660728,-0.3806823
1160852827177389976,503645334,EXTRAMURS,LA ROQUETA,Entire home/apt,213.0,5,2.0,3.0,3,5,61,0.5561895013308977,Mercado,39.4660728,-0.3806823
1160856627994263178,503645334,EXTRAMURS,LA ROQUETA,Entire home/apt,330.5,6,3.0,3.0,3,7,54,0.5561895013308977,Mercado,39.4660728,-0.3806823
1160920925623369016,1180427,EL PLA DEL REAL,MESTALLA,Entire home/apt,132.75,2,1.0,1.0,1,1,267,1.6356787184758967,Mercado,39.4700365,-0.3573164
1160942058614144422,26422850,CAMINS AL GRAU,PENYA-ROJA,Entire home/apt,241.0,5,2.0,5.0,3,3,124,2.5301361647904077,Mercado,39.45958,-0.35004
1161318539430784176,524635391,QUATRE CARRERES,MONT-OLIVET,Entire home/apt,117.75,6,2.0,5.0,2,7,244,1.7175899211775025,Mercado,39.45900899999999,-0.3620558
1161390754074939953,104348482,CIUTAT VELLA,LA XEREA,Entire home/apt,82.0,4,1.0,0.0,2,7,267,0.7457118236166946,Mercado,39.47457821759911,-0.3702714873992943
1161410982867099771,432981976,LA SAIDIA,MORVEDRE,Entire home/apt,109.25,4,0.0,2.0,1,49,316,1.5551736081053467,Mercado,39.48374,-0.37496
1161441145838964351,12044109,CAMINS AL GRAU,LA CREU DEL GRAU,Entire home/apt,153.5,5,2.0,2.0,1,28,334,2.6355882698200284,Mercado,39.46103,-0.34785
1161572106235091802,578834646,PATRAIX,PATRAIX,Entire home/apt,191.5,8,3.0,5.0,1,5,241,1.6348553961292633,Mercado,39.46126836474031,-0.3918676801803805
1161573382409478482,578835111,PATRAIX,PATRAIX,Entire home/apt,100.5,4,0.0,2.0,1,1,321,1.7286473001357994,Mercado,39.46093919382618,-0.3929031244093312
1161728755066729473,546305160,CAMINS AL GRAU,AIORA,Entire home/apt,110.5,2,1.0,0.0,2,2,150,2.844411320889527,Mercado,39.46407,-0.34408
1162048125501090025,37122909,EL PLA DEL REAL,EXPOSICIO,Entire home/apt,124.66666666666667,4,2.0,2.0,2,12,9,1.5386940516534573,Mercado,39.4761407,-0.360436
1162307457533655577,578834646,JESUS,LA RAIOSA,Entire home/apt,133.5,4,2.0,0.0,30,5,184,1.5299218161513088,Mercado,39.45989,-0.38872
1162354959931254080,578834646,PATRAIX,PATRAIX,Entire home/apt,109.5,4,1.0,0.0,45,5,171,1.6505979081471347,Mercado,39.4596832446997,-0.3904273103769684
1162827535117906579,42125633,CAMINS AL GRAU,LA CREU DEL GRAU,Entire home/apt,98.25,2,1.0,1.0,1,45,355,2.935733124470687,Mercado,39.46170631809342,-0.3438219055283243
1162845472742744872,125037312,L'EIXAMPLE,RUSSAFA,Entire home/apt,97.0,4,2.0,2.0,30,34,284,0.818489742028355,Mercado,39.462507592298,-0.3750866811007662
1162985846438150253,125037312,PATRAIX,PATRAIX,Entire home/apt,69.75,3,2.0,2.0,30,34,135,1.715410635998939,Mercado,39.46399,-0.39487
1163015754466847257,44450805,CAMINS AL GRAU,LA CREU DEL GRAU,Entire home/apt,104.5,6,2.0,0.0,4,49,84,3.066159621852177,Mercado,39.4607258,-0.3426461
1163656449564408787,87010317,EXTRAMURS,ARRANCAPINS,Entire home/apt,79.33333333333333,4,3.0,3.0,32,1,134,0.890877820629547,Mercado,39.4634729,-0.3827259
1163876965290607957,579448331,CAMINS AL GRAU,AIORA,Entire home/apt,192.0,2,1.0,2.0,6,1,0,2.4714540612546734,Mercado,39.4659676,-0.3480122
1165345470135775720,261017982,ALGIROS,LA CARRASCA,Entire home/apt,100.25,4,1.0,2.0,4,10,187,3.194385969072437,Mercado,39.47311211379254,-0.339407742327884
1165362769373595388,261017982,ALGIROS,LA CARRASCA,Entire home/apt,107.0,4,1.0,2.0,4,8,188,3.1815330205287817,Mercado,39.47296304059736,-0.3395364883605989
1165649977625159318,456135217,L'EIXAMPLE,RUSSAFA,Entire home/apt,138.75,6,2.0,0.0,3,56,110,1.1664849441042995,Mercado,39.4608,-0.36939
1165691331867335104,129000409,PATRAIX,FAVARA,Entire home/apt,136.66666666666666,4,0.0,2.0,1,3,339,2.2184059365270556,Mercado,39.45434883559936,-0.3926998648237112
