id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1079576100402249434,Sueños de Valencia con terraza,559221839,Maria Eulina,CAMINS AL GRAU,PENYA-ROJA,39.46408,-0.35701,Entire home/apt,78,11,49,2025-06-01,3.04,1,67,33,
1079614326344974651,Casa 5 min de la Playa de la Malvarrosa,67970649,Beatriz,POBLATS MARITIMS,LA MALVA-ROSA,39.4804626,-0.3281548,Entire home/apt,135,4,12,2024-10-20,0.84,1,270,8,
1079638993635899362,The Mediterraneo Apartment 06 by Florit Flats,559206949,Marta,CAMINS AL GRAU,LA CREU DEL GRAU,39.46347269651443,-0.34963040100650056,Entire home/apt,100,1,2,2024-07-07,0.17,4,279,2,VT-54136-V
1079650458825928288,Oceanografico,83066665,SingularStays,CAMINS AL GRAU,PENYA-ROJA,39.4562553,-0.3439408,Entire home/apt,137,1,2,2024-06-06,0.13,117,111,0,VT-33778-V
1079656165863696241,15 min del Turia y de la playa,511515453,Kamill Alejandra,CAMINS AL GRAU,LA CREU DEL GRAU,39.46329040550497,-0.3444786168888502,Private room,40,3,58,2025-06-09,3.66,2,302,44,
1079660263935460232,Marina 3 Habitaciones,132595471,FlatsForYou,POBLATS MARITIMS,EL GRAU,39.4599363,-0.3372591,Entire home/apt,189,1,96,2025-06-17,5.94,9,328,79,EGVT: 211
1079689356895826799,Conoce Ruzafa en familia,456135217,Julio,L'EIXAMPLE,RUSSAFA,39.46065,-0.36744,Entire home/apt,216,3,59,2025-06-04,3.62,56,82,37,
1079800857693448026,Habitación en Valencia,147339109,Bárbara,ALGIROS,L'AMISTAT,39.472333017344056,-0.35117989442015257,Private room,55,1,17,2025-05-03,1.11,1,360,10,
1079850958155449384,cerca a la Marina y al Turia,464528939,Tatiana,CAMINS AL GRAU,AIORA,39.46478232592507,-0.34489311083586743,Private room,46,3,68,2025-06-06,4.06,2,308,51,
1079989825684048885,Piso vibra positiva,516154672,Fabian,BENIMACLET,BENIMACLET,39.486607376441896,-0.36147879237007985,Private room,19,3,0,,,1,220,0,
1080205888627158689,GuestReady - Cozy stay near Malvarrosa Beach,559387565,Ashweetha,POBLATS MARITIMS,LA MALVA-ROSA,39.482832245440115,-0.3282863701894076,Entire home/apt,145,1,10,2025-05-21,0.61,2,313,3,
1080220284941195103,GuestReady - Valencia's Vibrant Malvarrosa,559387565,Ashweetha,POBLATS MARITIMS,LA MALVA-ROSA,39.48299433794987,-0.32834660852983955,Entire home/apt,138,1,15,2025-04-16,0.92,2,276,12,
1080238075305821470,Estudio en Coliving Facultades (E07),550521861,Maria Azucena,ALGIROS,LA VEGA BAIXA,39.4768738,-0.3474353,Entire home/apt,40,30,1,2024-05-25,0.08,29,115,0,
1080239386683268074,The Mediterraneo Apartment 07 by Florit Flats,559206949,Marta,CAMINS AL GRAU,LA CREU DEL GRAU,39.463119798426916,-0.3478568066500915,Entire home/apt,107,1,2,2024-09-13,0.20,4,267,2,VT-54137-V
1080245437091270296,The Mediterraneo Apartment 08 by Florit Flats,559206949,Marta,CAMINS AL GRAU,AIORA,39.46514,-0.34851,Entire home/apt,98,1,0,,,4,278,0,VT-54138-V
1080252497580140574,The Mediterraneo Apartment 09 by Florit Flats,559206949,Marta,CAMINS AL GRAU,AIORA,39.46507662594673,-0.3481715138977784,Entire home/apt,98,1,1,2024-02-26,0.06,4,274,0,VT-54139-V
1080288554800556963,Estudio en Coliving Facultades (E05),550521861,Maria Azucena,ALGIROS,LA CARRASCA,39.475939956224195,-0.3462891683072915,Entire home/apt,72,28,2,2024-06-03,0.15,29,210,0,
1080301433491376843,Estudio en Coliving Facultades (E06),550521861,Maria Azucena,ALGIROS,LA CARRASCA,39.47761,-0.34681,Entire home/apt,60,7,0,,,29,199,0,
1080304538009316572,Estudio en Coliving Facultades (E08),550521861,Maria Azucena,ALGIROS,LA VEGA BAIXA,39.4768738,-0.3474353,Entire home/apt,41,30,0,,,29,205,0,
1080345045596105157,Bonita casa en el pleno centro,558187487,Cristina,L'EIXAMPLE,RUSSAFA,39.45803,-0.3734,Entire home/apt,250,3,10,2024-09-08,0.86,1,121,10,
1080383735939388590,Nice Apartment in Monteolivete. G7L,557240344,Granada,QUATRE CARRERES,MONT-OLIVET,39.459087800159296,-0.3632918106695144,Entire home/apt,109,1,29,2025-06-18,1.83,3,351,22,
1080387598065347617,Palacete Valencia centro,559438446,Joaquin,CIUTAT VELLA,EL PILAR,39.47457,-0.38167,Private room,63,1,71,2025-06-16,4.29,1,270,48,
1080492000456818209,Turia,532339032,Holidu,CAMINS AL GRAU,CAMI FONDO,39.46597390000001,-0.3556266,Entire home/apt,9000,1,5,2025-03-18,0.31,2,364,1,VT-51945-V
1081131876678908288,Room in Valencia's Center,559628236,Vanesa Lilian,EL PLA DEL REAL,EXPOSICIO,39.47532913488447,-0.3613100098347754,Private room,46,1,19,2025-06-08,1.24,1,61,16,
1081173414956575733,Zona Garbí,549699849,Holidu,BENICALAP,BENICALAP,39.4916335,-0.394495,Entire home/apt,9004,1,1,2024-04-24,0.07,4,364,0,VT-43830-V
1081173475083299963,Zona Doctor Peset - B,549699849,Holidu,BENICALAP,BENICALAP,39.4899005,-0.3885495,Entire home/apt,9000,1,0,,,4,362,0,VT-37989-V
1081173633273831292,Zona Doctor Peset,549699849,Holidu,BENICALAP,BENICALAP,39.4899005,-0.3885495,Entire home/apt,9000,1,1,2024-11-07,0.13,4,364,1,VT-37989-V
1081197407613754053,Loft 2 close to Central Market,559649086,Rosa,CIUTAT VELLA,EL MERCAT,39.47435079028646,-0.38105841289543024,Entire home/apt,89,1,12,2025-04-29,0.76,3,194,6,
1081710975468797029,Loft 3 close to Central Market,559649086,Rosa,CIUTAT VELLA,EL CARME,39.47649693534709,-0.3797459533166403,Entire home/apt,89,1,6,2025-05-25,0.50,3,182,6,
1081858415331518507,Avenida de Francia,125037312,Claudia,CAMINS AL GRAU,PENYA-ROJA,39.4591985,-0.345722,Entire home/apt,73,30,3,2025-01-07,0.22,34,238,2,
1081859086286766697,¡Alójate a 200 m de la Playa!,45881372,Beatriz,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4675707,-0.328579,Entire home/apt,,11,5,2024-08-26,0.43,4,0,5,ESFCNT00004602500033559600000000000000000000000000007
1081891700159530875,Cabanyal Sunny Beach House,10734049,Maria,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46777,-0.33018,Entire home/apt,99,10,8,2025-03-15,0.51,1,202,3,
1082021947643899721,"Lliri 32, Apart 2",557226928,Lubov,POBLATS MARITIMS,EL GRAU,39.460168717775915,-0.33752548505376184,Entire home/apt,151,1,10,2025-04-06,0.62,8,183,7,
1082032904613852421,Sweet Aparment in Russafa (Soho),44450805,Sergio,QUATRE CARRERES,EN CORTS,39.45434180000001,-0.3734745,Entire home/apt,86,4,5,2024-06-30,0.34,44,108,1,
1082033402750724167,"Beautiful LOFT in the HEART of Ruzafa, SOHO",44450805,Sergio,L'EIXAMPLE,RUSSAFA,39.4630645,-0.3722803,Entire home/apt,95,4,9,2025-05-02,0.57,44,17,3,VT41941V
1082335127618401555,New Suite de lujo Mediterráneo,15992738,Nacho,CAMPANAR,SANT PAU,39.48653,-0.39889,Entire home/apt,74,3,59,2025-05-20,3.60,14,183,42,VUT57528-V
1082432359635377755,Micky Flat,181507163,Miguel,CAMINS AL GRAU,AIORA,39.46368449541767,-0.344388963543095,Entire home/apt,116,1,75,2025-06-05,4.71,1,171,49,2123645XX
1082437798119065002,Superior room 15min walk from Center by NH Hotel,559934925,NH Valencia Center,CAMPANAR,CAMPANAR,39.481106,-0.387279,Private room,,1,0,,,2,77,0,
1082437798138968198,Hotel room 15min walk from Historic Center by NH,559934925,NH Valencia Center,CAMPANAR,CAMPANAR,39.481106,-0.387279,Private room,161,1,2,2025-06-09,2,2,112,2,
1082443030387420321,De camino al mar,559234898,Maria,CAMINS AL GRAU,LA CREU DEL GRAU,39.46140729442342,-0.34095729341047754,Private room,81,2,2,2025-01-09,0.16,1,261,1,
1082463870080111781,Dorm4You Ciudad de las Ciencias Terraza,539223800,German,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,39.44716626409804,-0.36734596379144063,Private room,131,1,2,2024-04-07,0.12,13,143,0,VT-55156-V
1082463970331153336,"Romantic Loft for 2, with Kitchen and Bathroom",329239048,Linli,POBLATS MARITIMS,NATZARET,39.44659274259033,-0.33483330893875185,Entire home/apt,64,1,57,2025-05-29,3.44,9,294,40,
1082464426523332241,Dorm4you Arena Deluxe Terraza,539223800,German,QUATRE CARRERES,NA ROVELLA,39.448623897832704,-0.36733499006364156,Private room,156,1,5,2025-05-03,0.31,13,185,3,VT-55159-V
1082464564955838486,Dorm4you Arena Deluxe,539223800,German,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,39.44887,-0.36607,Private room,151,1,3,2024-03-31,0.19,13,170,0,VT-55160-V
1082464695961892979,Dorm4you Arena Standard,539223800,German,QUATRE CARRERES,LA PUNTA,39.4473,-0.3658,Private room,123,1,9,2025-01-13,0.56,13,146,6,VT-55158-V
1082587335266791185,Valencia Apartamento La Habanera,21055933,Alicia,CAMINS AL GRAU,ALBORS,39.4681833199015,-0.3549611714818557,Entire home/apt,225,4,21,2025-06-12,1.29,1,138,15,VT-54182-V
1082612759405428985,Boho Cabañal Inn,16596768,Filippo,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.466125332133885,-0.3318225800544882,Entire home/apt,107,11,46,2025-06-06,2.91,2,49,36,
1082630371894410511,Valencia Co-Living Valencia - 2 single - Bio Rent,43609925,Stefano,QUATRE CARRERES,EN CORTS,39.45500128829788,-0.3714395475638315,Private room,40,1,33,2025-04-19,2.00,2,60,21,
1082840650493258475,Valencia CoLiving Valencia - double bed - Bio Rent,43609925,Stefano,QUATRE CARRERES,EN CORTS,39.454559275579726,-0.37052078237194924,Private room,58,1,57,2025-05-20,3.48,2,70,38,
1083232927349002114,Cosy room in the heart of Ruzafa,82870315,Sarah,L'EIXAMPLE,RUSSAFA,39.460440753996544,-0.37117349884310635,Private room,63,3,9,2025-05-26,0.67,1,151,8,
1083303194210255492,Habitación con personalidad,54953886,Noé,CAMINS AL GRAU,AIORA,39.4685384,-0.3447728,Private room,40,3,26,2025-06-15,2.06,2,304,24,
1083579661074806858,Loft en València,560178535,Giovanni,LA SAIDIA,TORMOS,39.48886312583019,-0.378800667822361,Entire home/apt,93,2,92,2025-05-25,5.60,1,335,60,
1083932888966983116,Apartamento cerca del centro,86642087,Mercedes,LA SAIDIA,SANT ANTONI,39.48752,-0.37174,Entire home/apt,,5,2,2024-10-14,0.19,3,0,2,
1084169793720383924,Habitación grande y central en Valencia,145695555,Angela & Adriano,JESUS,LA RAIOSA,39.45888837684366,-0.3858216851949692,Private room,,1,24,2024-12-14,1.58,1,0,10,
1084504533184342531,Anfitrión en Universidades y Playa,379846908,Maria,POBLATS MARITIMS,LA MALVA-ROSA,39.47816,-0.33206,Private room,523,1,58,2025-06-02,3.71,5,102,46,
1084536588875173654,Habitación individual superior,550521861,Maria Azucena,L'EIXAMPLE,LA GRAN VIA,39.46362,-0.36208,Private room,29,33,1,2024-09-15,0.11,29,242,1,
1084550244886928092,Room in Valencia,88714670,Satu,QUATRE CARRERES,NA ROVELLA,39.45151876411654,-0.37046737968921656,Private room,27,1,18,2025-05-24,1.26,4,223,15,
1084561377339123365,Apartment  Ruzafa Market 10D,500343338,Cristobal,L'EIXAMPLE,RUSSAFA,39.46280830935008,-0.3715057732095111,Entire home/apt,75,11,11,2025-03-14,0.67,29,269,5,
1084669815169115063,Habitación en Valencia,88714670,Satu,QUATRE CARRERES,EN CORTS,39.452866723965585,-0.37147429840185503,Private room,28,1,19,2025-05-05,1.22,4,220,13,
1084730515498111580,Birds - Cálido loft en Valencia,546305160,Barbara Andrea,CAMPANAR,SANT PAU,39.4852573,-0.3989492,Entire home/apt,85,2,71,2025-06-06,4.36,2,143,44,VT-55059-V
1084731539727428899,"centrico, 2 habitaciones, confort ascensor,wifi Ac",211991268,ValenciaGUEST,L'EIXAMPLE,RUSSAFA,39.461,-0.36744,Entire home/apt,101,1,16,2025-02-05,0.98,75,325,4,VT-39849V
1084753176593568312,Espacio acogedor,387852617,Jimmy,RASCANYA,SANT LLORENS,39.50000399092819,-0.3550386497830847,Private room,43,1,10,2025-03-21,0.65,1,169,8,
1084758323643751483,"Ubicación ideal, entre la playa y el centro ciudad",560496660,Tania,CAMINS AL GRAU,LA CREU DEL GRAU,39.46189190823223,-0.34934395269275215,Entire home/apt,131,11,40,2025-06-02,2.60,1,330,29,
1084765204504823747,Calixto Delight,350512254,Adenzo Center Flats,EXTRAMURS,LA PETXINA,39.4712679,-0.3887083,Entire home/apt,95,1,32,2025-06-12,1.96,7,336,19,CV-VUT0058010-V
1084812622408453675,Estudio Séneca 1,60653667,Dov,CAMINS AL GRAU,ALBORS,39.470367703137505,-0.3507590658530485,Entire home/apt,90,3,17,2025-05-18,1.30,2,202,14,GVRTE/2025/650611
1084829744538762878,NEW sustainable loft in Cabanyal,116431755,Andres,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46524,-0.33091,Entire home/apt,229,2,47,2025-06-16,2.97,1,258,35,VT-56511-V
1085241830927225904,"Habitación Estación Norte, Baño privado",334446639,Mari,EXTRAMURS,LA ROQUETA,39.46547,-0.37995,Private room,90,1,0,,,4,360,0,
1085282003497338642,Estudio en Coliving Facultades (E09),550521861,Maria Azucena,ALGIROS,LA CARRASCA,39.476155786262595,-0.34641014055095115,Entire home/apt,80,7,0,,,29,78,0,
1085292219090659911,Estudio en Coliving Facultades (E11),550521861,Maria Azucena,ALGIROS,LA CARRASCA,39.47801994805139,-0.3482719446496158,Entire home/apt,88,7,0,,,29,76,0,
1085299790427540220,Apartamento B Cube by Mimood,550969833,Mimood.Es,JESUS,L'HORT DE SENABRE,39.4506152,-0.3935067,Entire home/apt,142,3,8,2024-09-29,0.57,2,103,4,VT55903
1085320493363816640,"Nuevo, amplio y cerca del mar",173822355,Patricia Monica,CAMINS AL GRAU,AIORA,39.46814,-0.34697,Entire home/apt,100,11,16,2024-11-13,1.29,1,46,14,
1085321677921604258,Casa De Limón,188555054,Marina,CAMINS AL GRAU,AIORA,39.46654,-0.34478,Entire home/apt,103,3,98,2025-06-15,5.89,7,94,73,VT-54259V
1085392222691792893,MD Iturbi Jardin Turia mid-term,63053029,MD Rentals,CIUTAT VELLA,LA SEU,39.4767864,-0.3736584,Entire home/apt,,1,3,2024-12-06,0.30,32,286,3,EGVT-330-V
1085392618967037415,Fenomenal y funcional Estudio Interior,42920497,María Leticia,POBLATS MARITIMS,NATZARET,39.446379223712626,-0.3345647204268085,Private room,50,1,91,2025-06-20,5.52,6,139,65,ESHFNT00004605200026457100300000000000000000000000007
1085394307878557110,Puerto Rico 4 with terrace Ruzafa Mid-term,63053029,MD Rentals,L'EIXAMPLE,RUSSAFA,39.4612721,-0.3754423,Entire home/apt,171,1,7,2025-04-24,0.51,32,326,5,
1085442563833921076,"Beach /Parking Free
[ Available for ONE Girl ]",230290013,Miao,POBLATS MARITIMS,LA MALVA-ROSA,39.47801,-0.32971,Private room,44,1,38,2025-06-20,2.32,2,31,25,
1085513966444593612,Formidable y acogedor Estudio con Balcón Privado,42920497,María Leticia,POBLATS MARITIMS,NATZARET,39.44835,-0.33496,Private room,46,1,55,2025-06-04,3.37,6,165,37,ESHFNT00004605200026457100500000000000000000000000005
1085586397877751682,Casa Maravillosa,188555054,Marina,CAMINS AL GRAU,AIORA,39.46665,-0.34591,Entire home/apt,281,2,73,2025-06-07,4.39,7,114,46,VT-54254V
1085629441737944892,Habitación con baño privado junto a la playa,311603802,Felipe,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4750792,-0.3301851,Private room,70,1,24,2025-06-09,1.88,3,191,22,
1085638551689627198,"Acogedor cerca del centro, 2 hab. parking opcional",148837033,Ana,LA SAIDIA,SANT ANTONI,39.4886471,-0.3709126,Entire home/apt,131,2,19,2025-06-09,1.17,2,212,13,VT-54250-V
1085661517437948594,Lugar acogedor y tranquilo,530895890,Liliana Carolina,EXTRAMURS,ARRANCAPINS,39.468467662715504,-0.38807336012508925,Private room,90,1,0,,,1,269,0,
1085989179883884961,Ruzafa 2 bedroom duplex apartment!,78306689,Mario,QUATRE CARRERES,EN CORTS,39.45675754467333,-0.373379370756553,Entire home/apt,80,10,3,2025-02-20,0.26,1,263,3,
1086007134791158940,Valencia centro ciudad,104028310,Mila,QUATRE CARRERES,MALILLA,39.44921047503388,-0.37874970585107803,Entire home/apt,91,30,15,2025-03-19,0.96,1,130,6,ESFCNT00004605900015431400000000000000000000000000001
1086130595176132392,Apartamento Moderno,361974031,Patrick,L'OLIVERETA,NOU MOLES,39.47001,-0.40119,Entire home/apt,113,1,9,2025-05-30,0.55,2,116,5,
1086167828840531098,Patacona C by Concept Flats,89158639,J.W.Al.,ALGIROS,LA CARRASCA,39.47950925019266,-0.33341616668223534,Entire home/apt,123,1,17,2025-05-17,1.15,4,321,13,
1086429755481598924,Cálido y luminoso apartamento,560921223,María Antonieta,PATRAIX,PATRAIX,39.45883863270313,-0.39240137966651134,Entire home/apt,87,3,17,2025-04-20,1.07,1,111,10,
1086668955368982480,Urban quiet refuge in the city,17902352,Silvia,QUATRE CARRERES,MALILLA,39.455147532374134,-0.3753767640019706,Entire home/apt,230,3,1,2025-04-22,0.50,1,10,1,
1086679453359384260,apartamento con terraza,24968803,Vicent,QUATRE CARRERES,EN CORTS,39.458,-0.37003,Entire home/apt,99,2,77,2025-06-15,4.82,1,268,55,OJL29RRQ
1086688096488008371,Espléndido y acogedor Estudio Exterior con Balcón,42920497,María Leticia,POBLATS MARITIMS,NATZARET,39.44635,-0.33371,Private room,59,1,70,2025-06-19,4.36,6,131,56,ESHFNT00004605200026457100600000000000000000000000004
1086733279498357111,Double room historic center,560980067,Bárbara,CIUTAT VELLA,EL PILAR,39.472595026557926,-0.3815318476440812,Private room,260,2,1,2024-03-17,0.07,1,90,0,
1086752948235187861,The Formentera Room By Florit Flats,42125633,Marta,CAMINS AL GRAU,PENYA-ROJA,39.46240334812077,-0.35481962465363676,Private room,151,1,4,2025-04-12,0.35,50,275,4,HV-1566
1086753254812757031,The Ibiza Room by Florit Flats,42125633,Marta,CAMINS AL GRAU,PENYA-ROJA,39.460720289992786,-0.3533594461264659,Private room,132,1,10,2025-04-05,0.62,50,286,6,HV-1566
1086782241119716928,Estudio en Coliving Facultades (E12),550521861,Maria Azucena,ALGIROS,LA VEGA BAIXA,39.4759240933495,-0.3482731025550571,Entire home/apt,80,5,1,2024-06-01,0.08,29,197,0,
1086804369252410370,Acogedor y completo Estudio interior,42920497,María Leticia,POBLATS MARITIMS,NATZARET,39.44812884060309,-0.33319590426520174,Private room,47,1,49,2025-06-06,3.23,6,106,43,ESHFNT00004605200026457100400000000000000000000000006
1087022800817129869,My CO Embajador - apartamento de lujo en el Centro,400448714,MyCO,CIUTAT VELLA,SANT FRANCESC,39.4723922,-0.3755688,Entire home/apt,,90,0,,,32,293,0,
1087264966325093813,Habitación Ruzafa Pasillo,154659186,Julian Ignacio,L'EIXAMPLE,RUSSAFA,39.4643,-0.37402,Private room,49,11,4,2025-05-31,0.30,23,31,3,
1087449839153673526,Apartamento céntrico y acogedor,136998,Luisa,QUATRE CARRERES,MONT-OLIVET,39.46288,-0.36034,Entire home/apt,180,1,4,2025-03-19,0.26,1,266,3,
1087512309552150361,Nice lodging near the Plaza de Toros,3853341,Cuevasanta,L'EIXAMPLE,RUSSAFA,39.4659133,-0.3762779,Entire home/apt,288,2,15,2025-06-15,1.00,1,153,9,VT-42378V
1087549444430836656,My CO Canovas - apartamento lujo,400448714,MyCO,L'EIXAMPLE,LA GRAN VIA,39.4654285,-0.3659869,Entire home/apt,76,90,2,2024-10-31,0.17,32,111,2,
1087599763351168371,"Lliri 32, Apart 4",557226928,Lubov,POBLATS MARITIMS,EL GRAU,39.45914459999999,-0.3383595,Entire home/apt,138,1,2,2024-07-26,0.16,8,203,1,
1088364768706362102,Congresos flat by Concept,517291308,Victor J.,CAMPANAR,SANT PAU,39.4888119883345,-0.4011498404809394,Entire home/apt,107,1,29,2025-06-03,1.82,1,314,17,VT-54389-V
1088413878250991054,Room (Valencia Centre),360630658,Maria,CIUTAT VELLA,EL CARME,39.4776978,-0.377345,Private room,39,3,22,2025-06-14,2.61,1,349,22,
1088462465472693480,Arena 20 Suites-1 dormitorio,308967204,Coroa Gestion,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,39.4480489,-0.3663929,Entire home/apt,91,2,4,2025-05-18,0.26,21,212,3,AT-54263-V
1088503529643110569,Arena 20. 1 dormitorio y terraza,308967204,Coroa Gestion,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,39.4480489,-0.3663929,Entire home/apt,109,1,2,2025-04-22,0.14,21,194,1,AT-54262-V
1088525175982197432,Arena 20 Suites. Estudio.,308967204,Coroa Gestion,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,39.44923180210682,-0.36572853231906655,Entire home/apt,83,1,18,2025-05-28,1.33,21,244,16,AT-54261-V
1089132478168008662,Habitación individual centro/playa,10588721,Anaïs,CAMINS AL GRAU,ALBORS,39.46916,-0.35421,Private room,29,10,4,2025-06-14,0.26,2,14,2,
1089682628511295918,Beach flat with pool,154048802,René,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4668802,-0.3260746,Entire home/apt,207,11,17,2025-05-21,1.15,23,225,12,
1089685456250788016,Habitación en Valencia cerca del Hospital LA FE.,550698869,Celinia,JESUS,LA CREU COBERTA,39.44809409880007,-0.38935382949914393,Private room,25,5,6,2025-05-05,0.44,1,181,4,
1089768039129119281,Mosaic Apartments - Faiança Blava,555294038,Mosaic,CAMINS AL GRAU,AIORA,39.46455331242871,-0.34499209374189377,Entire home/apt,146,1,61,2025-06-20,3.97,2,128,43,
1089774672419024535,Adosado a 2 minutos de la playa.,245566856,Nadia,POBLATS DEL SUD,EL PERELLONET,39.30602745921469,-0.2925344709344743,Entire home/apt,108,10,3,2025-06-04,0.20,1,167,2,VT-37300
1089861833225976199,Apartamento Reina,125037312,Claudia,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46723,-0.32953,Entire home/apt,78,30,3,2024-07-19,0.22,34,152,2,
1089878166942461124,Espaciosa vivienda ideal para disfrutar valencia,189679098,Jazmin,CAMINS AL GRAU,AIORA,39.46658,-0.34776,Entire home/apt,135,11,36,2025-05-26,2.32,8,33,28,
1090000959617768729,Estudio acogedor y confortable,515947711,Alejandra,JESUS,LA RAIOSA,39.457131989918906,-0.38860514760017395,Entire home/apt,,11,44,2025-06-02,2.73,4,199,26,
1090285780079704900,Loft Villalonga by Interhome,163379623,Sonia - Interhome Group,BENIMACLET,BENIMACLET,39.485301,-0.357215,Entire home/apt,398,1,4,2024-08-10,0.36,1,20,4,VT-44324-V
1090349414622487804,Picasso,178009159,Sergii,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4652113,-0.3309059,Entire home/apt,88,1,53,2025-06-01,3.25,11,332,30,
1090354668286717889,l'Explorador Andrés A - Estudio con encanto,561309948,Andrea,ALGIROS,CIUTAT JARDI,39.47069,-0.3448,Entire home/apt,65,1,22,2025-06-15,1.37,42,294,19,VT-54436-V
1090368748542341640,l'Explorador Andrés B - Estudio con encanto Usa,561309948,Andrea,ALGIROS,CIUTAT JARDI,39.47082,-0.34508,Entire home/apt,69,1,13,2025-05-30,0.82,42,327,10,VT-54436-V
1090376803773894180,Fantástico Estudio equipado,515947711,Alejandra,JESUS,LA RAIOSA,39.45713199070406,-0.38860514760017395,Entire home/apt,60,11,39,2025-06-10,2.39,4,197,24,
1090379909470533302,Acogedor bajo con gran terraza,1475373,Marta,PATRAIX,PATRAIX,39.46168301270567,-0.3900076799423866,Entire home/apt,137,2,35,2025-06-01,2.21,9,29,20,
1090385444452215714,Gaeta C - Acogedor y terraza,561309948,Andrea,CAMINS AL GRAU,ALBORS,39.46930615005655,-0.3498536870407169,Entire home/apt,99,1,22,2025-03-17,1.38,42,287,11,VT-54437-V
1090582744405651196,Habitación privada,288472859,Karla,CAMPANAR,EL CALVARI,39.48805,-0.38988,Private room,32,1,3,2025-06-01,0.22,1,261,1,
1090681527601928869,Unique Experience in Sailboat! The 4 Seasons,475777377,Miguel Angel,POBLATS MARITIMS,EL GRAU,39.42702082323554,-0.333566090875853,Entire home/apt,83,2,34,2025-06-16,2.76,1,142,33,
1090994595312949597,High Ceiling Loft On Plaza del Carmen,163139642,Miguel,CIUTAT VELLA,EL CARME,39.47891,-0.37908,Entire home/apt,118,11,105,2025-06-07,6.70,13,82,80,VT-37514-V
1091085602269697470,Durán B - Loft refugio,561309948,Andrea,ALGIROS,CIUTAT JARDI,39.47065,-0.34416,Entire home/apt,87,1,28,2025-03-18,1.74,42,303,14,VT-54220-V
1091093699881323607,limehome Valencia Antonio Ferrandis | Studio,418270816,Limehome,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,39.4507347,-0.3582661,Entire home/apt,118,1,29,2025-06-01,2.09,31,347,28,HV-1529
1091118012296645176,Valencia Antonio Ferrandis | Studio + Sofa Bed,418270816,Limehome,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,39.4507347,-0.3582661,Entire home/apt,133,1,7,2024-12-06,0.50,31,349,5,HV-1529
1091125806978170903,limehome Valencia Antonio Ferrandis |1-Bedroom Apt,418270816,Limehome,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,39.4507347,-0.3582661,Entire home/apt,152,1,3,2024-07-21,0.23,31,362,1,HV-1529
1091143601467418330,Valencia Antonio Ferrandis | 1-Bedroom Comfort Apt,418270816,Limehome,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,39.4507347,-0.3582661,Entire home/apt,157,1,6,2025-05-02,0.43,31,350,5,HV-1529
1091166875477202689,l'Explorador Andrés C - Estudio con encanto,561309948,Andrea,ALGIROS,CIUTAT JARDI,39.47255,-0.34474,Entire home/apt,69,1,34,2025-06-02,2.13,42,324,22,VT-54436-V
1091185498249528115,l'Explorador Andrés D - Estudio con encanto por 4,561309948,Andrea,ALGIROS,CIUTAT JARDI,39.47104,-0.34457,Entire home/apt,77,1,12,2025-06-07,0.75,42,314,6,VT-54436-V
1091766966452133759,Denia,543129726,Natalia,L'EIXAMPLE,RUSSAFA,39.46245645069361,-0.37672970000000916,Entire home/apt,100,1,0,,,26,220,0,
1091941492348038952,"Habitación 
en Ciudad Fallera",23412307,Mani,BENICALAP,CIUTAT FALLERA,39.49826735371736,-0.39480723675362345,Private room,,1,1,2024-03-17,0.07,1,8,0,
1091953771935520052,Gaeta B - Elegante y terraza,561309948,Andrea,CAMINS AL GRAU,AIORA,39.46874,-0.34993,Entire home/apt,84,1,13,2025-02-25,0.82,42,262,8,VT-54437-V
1091986168529602468,Valero III,543129726,Natalia,QUATRE CARRERES,EN CORTS,39.457425807048025,-0.37414765767212144,Entire home/apt,88,1,2,2025-04-11,0.54,26,330,2,
1091996098845947729,Calma II,76769846,Roberto,EXTRAMURS,EL BOTANIC,39.47424,-0.38464,Entire home/apt,158,2,52,2025-06-06,3.72,3,241,45,VT-56232-V
1092002105299801629,Apartamento Valencia,166387350,Patricia,PATRAIX,PATRAIX,39.465132,-0.3928593,Entire home/apt,110,28,22,2025-05-03,1.44,1,244,20,
